Provider,inpatient_claim_count,in_sum_amt,in_mean_amt,in_std_amt,in_unique_benes,outpatient_claim_count,out_sum_amt,out_mean_amt,out_std_amt,out_unique_benes,total_claim_count,total_sum_amt,mean_amt_overall,pct_inpatient,unique_beneficiaries,PotentialFraud,_label_raw,_label
PRV56067,0.0,0.0,0.0,0.0,0.0,3.0,1310.0,436.6666666666667,398.7898360456712,3.0,3.0,1310.0,436.6666666666667,0.0,3.0,No,No,legit
PRV56068,0.0,0.0,0.0,0.0,0.0,41.0,15780.0,384.8780487804878,843.4723526921896,38.0,41.0,15780.0,384.8780487804878,0.0,38.0,No,No,legit
PRV56071,0.0,0.0,0.0,0.0,0.0,3.0,270.0,90.0,96.43650760992955,3.0,3.0,270.0,90.0,0.0,3.0,No,No,legit
PRV56072,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,0.0,1.0,1.0,80.0,80.0,0.0,1.0,No,No,legit
PRV56073,0.0,0.0,0.0,0.0,0.0,12.0,2440.0,203.33333333333334,336.92009663294283,12.0,12.0,2440.0,203.33333333333334,0.0,12.0,No,No,legit
PRV56075,0.0,0.0,0.0,0.0,0.0,12.0,3020.0,251.66666666666666,504.9002301685378,12.0,12.0,3020.0,251.66666666666666,0.0,12.0,No,No,legit
PRV56076,0.0,0.0,0.0,0.0,0.0,3.0,520.0,173.33333333333334,197.3153144926499,3.0,3.0,520.0,173.33333333333334,0.0,3.0,No,No,legit
PRV56077,0.0,0.0,0.0,0.0,0.0,7.0,2450.0,350.0,690.4105059069326,7.0,7.0,2450.0,350.0,0.0,7.0,No,No,legit
PRV56078,0.0,0.0,0.0,0.0,0.0,4.0,510.0,127.5,187.149672722129,4.0,4.0,510.0,127.5,0.0,4.0,No,No,legit
PRV56080,0.0,0.0,0.0,0.0,0.0,5.0,250.0,50.0,35.35533905932738,5.0,5.0,250.0,50.0,0.0,5.0,No,No,legit
PRV56083,0.0,0.0,0.0,0.0,0.0,3.0,3570.0,1190.0,1828.4693051839836,3.0,3.0,3570.0,1190.0,0.0,3.0,No,No,legit
PRV56084,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,No,No,legit
PRV56086,0.0,0.0,0.0,0.0,0.0,16.0,4280.0,267.5,558.7664986378478,14.0,16.0,4280.0,267.5,0.0,14.0,No,No,legit
PRV56087,0.0,0.0,0.0,0.0,0.0,1.0,300.0,300.0,0.0,1.0,1.0,300.0,300.0,0.0,1.0,No,No,legit
PRV56088,0.0,0.0,0.0,0.0,0.0,85.0,25150.0,295.88235294117646,541.370162329865,74.0,85.0,25150.0,295.88235294117646,0.0,74.0,No,No,legit
PRV56089,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,1.0,1.0,10.0,10.0,0.0,1.0,No,No,legit
PRV56090,0.0,0.0,0.0,0.0,0.0,12.0,1580.0,131.66666666666666,157.70129032350044,11.0,12.0,1580.0,131.66666666666666,0.0,11.0,No,No,legit
PRV56091,0.0,0.0,0.0,0.0,0.0,1.0,200.0,200.0,0.0,1.0,1.0,200.0,200.0,0.0,1.0,No,No,legit
PRV56092,0.0,0.0,0.0,0.0,0.0,5.0,4330.0,866.0,1259.0393163043004,4.0,5.0,4330.0,866.0,0.0,4.0,No,No,legit
PRV56093,0.0,0.0,0.0,0.0,0.0,7.0,2070.0,295.7142857142857,498.45953171938123,7.0,7.0,2070.0,295.7142857142857,0.0,7.0,No,No,legit
PRV56094,0.0,0.0,0.0,0.0,0.0,25.0,7510.0,300.4,655.4990465286734,24.0,25.0,7510.0,300.4,0.0,24.0,No,No,legit
PRV56095,0.0,0.0,0.0,0.0,0.0,11.0,4910.0,446.3636363636364,938.6615228853553,10.0,11.0,4910.0,446.3636363636364,0.0,10.0,No,No,legit
PRV56098,0.0,0.0,0.0,0.0,0.0,21.0,2840.0,135.23809523809524,216.60145538797855,18.0,21.0,2840.0,135.23809523809524,0.0,18.0,No,No,legit
PRV56099,0.0,0.0,0.0,0.0,0.0,3.0,630.0,210.0,251.5949125081825,3.0,3.0,630.0,210.0,0.0,3.0,No,No,legit
PRV56101,0.0,0.0,0.0,0.0,0.0,5.0,5620.0,1124.0,1229.1785875128155,5.0,5.0,5620.0,1124.0,0.0,5.0,No,No,legit
PRV56102,8.0,79000.0,9875.0,5026.714348643371,8.0,28.0,7790.0,278.2142857142857,470.3115875863462,27.0,36.0,86790.0,2410.8333333333335,0.2222222222222222,35.0,No,No,legit
PRV56103,68.0,677000.0,9955.882352941177,9072.566198093482,55.0,48.0,14860.0,309.5833333333333,635.4959809817616,43.0,116.0,691860.0,5964.310344827586,0.5862068965517241,98.0,Yes,Yes,fraud
PRV56104,0.0,0.0,0.0,0.0,0.0,483.0,116260.0,240.703933747412,502.52012338172165,232.0,483.0,116260.0,240.703933747412,0.0,232.0,Yes,Yes,fraud
PRV56105,29.0,264500.0,9120.689655172413,7525.73581169238,26.0,3.0,70.0,23.333333333333332,11.547005383792516,3.0,32.0,264570.0,8267.8125,0.90625,29.0,No,No,legit
PRV56106,2.0,10000.0,5000.0,2828.42712474619,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10000.0,5000.0,1.0,2.0,No,No,legit
PRV56108,0.0,0.0,0.0,0.0,0.0,15.0,7360.0,490.6666666666667,794.8177389158084,11.0,15.0,7360.0,490.6666666666667,0.0,11.0,No,No,legit
PRV56109,0.0,0.0,0.0,0.0,0.0,12.0,2320.0,193.33333333333334,231.72606607149248,11.0,12.0,2320.0,193.33333333333334,0.0,11.0,No,No,legit
PRV56111,0.0,0.0,0.0,0.0,0.0,93.0,20060.0,215.69892473118279,461.6496833179103,50.0,93.0,20060.0,215.69892473118279,0.0,50.0,No,No,legit
PRV56113,0.0,0.0,0.0,0.0,0.0,45.0,16260.0,361.3333333333333,714.7141831783973,30.0,45.0,16260.0,361.3333333333333,0.0,30.0,No,No,legit
PRV56114,0.0,0.0,0.0,0.0,0.0,41.0,13180.0,321.4634146341463,635.1045621612623,26.0,41.0,13180.0,321.4634146341463,0.0,26.0,No,No,legit
PRV56115,0.0,0.0,0.0,0.0,0.0,2.0,290.0,145.0,77.78174593052023,2.0,2.0,290.0,145.0,0.0,2.0,No,No,legit
PRV56116,0.0,0.0,0.0,0.0,0.0,35.0,9790.0,279.7142857142857,580.2356808902322,34.0,35.0,9790.0,279.7142857142857,0.0,34.0,No,No,legit
PRV56117,0.0,0.0,0.0,0.0,0.0,14.0,1420.0,101.42857142857143,102.49631459469411,12.0,14.0,1420.0,101.42857142857143,0.0,12.0,No,No,legit
PRV56118,14.0,116000.0,8285.714285714286,6094.49400220044,14.0,0.0,0.0,0.0,0.0,0.0,14.0,116000.0,8285.714285714286,1.0,14.0,No,No,legit
PRV56119,11.0,120000.0,10909.09090909091,7105.695538855369,11.0,0.0,0.0,0.0,0.0,0.0,11.0,120000.0,10909.09090909091,1.0,11.0,No,No,legit
PRV56120,4.0,36000.0,9000.0,8164.96580927726,4.0,0.0,0.0,0.0,0.0,0.0,4.0,36000.0,9000.0,1.0,4.0,No,No,legit
PRV56121,16.0,229000.0,14312.5,17164.765266867667,16.0,0.0,0.0,0.0,0.0,0.0,16.0,229000.0,14312.5,1.0,16.0,No,No,legit
PRV56122,3.0,20000.0,6666.666666666667,4041.4518843273804,3.0,0.0,0.0,0.0,0.0,0.0,3.0,20000.0,6666.666666666667,1.0,3.0,No,No,legit
PRV56123,40.0,498000.0,12450.0,12514.504405401776,38.0,0.0,0.0,0.0,0.0,0.0,40.0,498000.0,12450.0,1.0,38.0,No,No,legit
PRV56124,6.0,84000.0,14000.0,21260.291625469297,6.0,0.0,0.0,0.0,0.0,0.0,6.0,84000.0,14000.0,1.0,6.0,No,No,legit
PRV56125,7.0,45000.0,6428.571428571428,2760.262237369417,7.0,0.0,0.0,0.0,0.0,0.0,7.0,45000.0,6428.571428571428,1.0,7.0,No,No,legit
PRV56126,6.0,31000.0,5166.666666666667,2857.738033247041,6.0,0.0,0.0,0.0,0.0,0.0,6.0,31000.0,5166.666666666667,1.0,6.0,No,No,legit
PRV56129,23.0,256000.0,11130.434782608696,11278.718285603552,21.0,0.0,0.0,0.0,0.0,0.0,23.0,256000.0,11130.434782608696,1.0,21.0,No,No,legit
PRV56130,17.0,120000.0,7058.823529411765,6932.447153019759,16.0,0.0,0.0,0.0,0.0,0.0,17.0,120000.0,7058.823529411765,1.0,16.0,No,No,legit
PRV56131,15.0,141000.0,9400.0,5165.821743509379,13.0,0.0,0.0,0.0,0.0,0.0,15.0,141000.0,9400.0,1.0,13.0,No,No,legit
PRV56133,15.0,144000.0,9600.0,6769.680304753794,14.0,0.0,0.0,0.0,0.0,0.0,15.0,144000.0,9600.0,1.0,14.0,No,No,legit
PRV56134,62.0,768000.0,12387.09677419355,14321.089388352055,58.0,0.0,0.0,0.0,0.0,0.0,62.0,768000.0,12387.09677419355,1.0,58.0,Yes,Yes,fraud
PRV56135,3.0,47000.0,15666.666666666666,17616.280348965083,3.0,19.0,10230.0,538.421052631579,1078.4312843606306,14.0,22.0,57230.0,2601.3636363636365,0.13636363636363635,17.0,No,No,legit
PRV56136,1.0,6000.0,6000.0,0.0,1.0,7.0,1120.0,160.0,202.31987873991358,7.0,8.0,7120.0,890.0,0.125,8.0,No,No,legit
PRV56137,0.0,0.0,0.0,0.0,0.0,48.0,16150.0,336.4583333333333,647.014385657867,30.0,48.0,16150.0,336.4583333333333,0.0,30.0,No,No,legit
PRV56138,0.0,0.0,0.0,0.0,0.0,36.0,13160.0,365.55555555555554,604.1780458698503,22.0,36.0,13160.0,365.55555555555554,0.0,22.0,No,No,legit
PRV56139,3.0,37000.0,12333.333333333334,4163.331998932265,3.0,18.0,8010.0,445.0,592.1868743206379,13.0,21.0,45010.0,2143.3333333333335,0.14285714285714285,16.0,No,No,legit
PRV56140,16.0,128000.0,8000.0,8876.936408468859,16.0,15.0,2600.0,173.33333333333334,229.3053692806873,14.0,31.0,130600.0,4212.903225806452,0.5161290322580645,30.0,No,No,legit
PRV56141,0.0,0.0,0.0,0.0,0.0,39.0,14540.0,372.8205128205128,764.6118682323963,28.0,39.0,14540.0,372.8205128205128,0.0,28.0,No,No,legit
PRV56142,5.0,114000.0,22800.0,20498.780451529306,5.0,48.0,17590.0,366.4583333333333,728.047489634516,46.0,53.0,131590.0,2482.830188679245,0.09433962264150944,51.0,No,No,legit
PRV56143,0.0,0.0,0.0,0.0,0.0,29.0,5220.0,180.0,415.81245772583577,24.0,29.0,5220.0,180.0,0.0,24.0,No,No,legit
PRV56145,0.0,0.0,0.0,0.0,0.0,52.0,22650.0,435.5769230769231,798.2810293436484,40.0,52.0,22650.0,435.5769230769231,0.0,40.0,No,No,legit
PRV56146,0.0,0.0,0.0,0.0,0.0,21.0,11600.0,552.3809523809524,830.0536414106305,14.0,21.0,11600.0,552.3809523809524,0.0,14.0,No,No,legit
PRV56147,2.0,18000.0,9000.0,7071.067811865475,2.0,6.0,470.0,78.33333333333333,111.60943807163741,6.0,8.0,18470.0,2308.75,0.25,8.0,No,No,legit
PRV56148,0.0,0.0,0.0,0.0,0.0,143.0,23950.0,167.4825174825175,332.5815975943443,70.0,143.0,23950.0,167.4825174825175,0.0,70.0,No,No,legit
PRV56149,0.0,0.0,0.0,0.0,0.0,27.0,6130.0,227.03703703703704,635.7600830430321,16.0,27.0,6130.0,227.03703703703704,0.0,16.0,No,No,legit
PRV56151,0.0,0.0,0.0,0.0,0.0,87.0,17780.0,204.367816091954,406.24686374295743,42.0,87.0,17780.0,204.367816091954,0.0,42.0,No,No,legit
PRV56152,0.0,0.0,0.0,0.0,0.0,18.0,6620.0,367.77777777777777,750.5179039723214,15.0,18.0,6620.0,367.77777777777777,0.0,15.0,No,No,legit
PRV56153,0.0,0.0,0.0,0.0,0.0,9.0,1410.0,156.66666666666666,284.7806173179628,9.0,9.0,1410.0,156.66666666666666,0.0,9.0,No,No,legit
PRV56154,0.0,0.0,0.0,0.0,0.0,19.0,4350.0,228.94736842105263,305.08459185467643,19.0,19.0,4350.0,228.94736842105263,0.0,19.0,No,No,legit
PRV56156,5.0,32000.0,6400.0,4277.849927241487,5.0,64.0,14620.0,228.4375,503.3797479387909,42.0,69.0,46620.0,675.6521739130435,0.07246376811594203,47.0,No,No,legit
PRV56157,0.0,0.0,0.0,0.0,0.0,38.0,13840.0,364.2105263157895,763.8474149983854,32.0,38.0,13840.0,364.2105263157895,0.0,32.0,No,No,legit
PRV56158,0.0,0.0,0.0,0.0,0.0,38.0,5930.0,156.05263157894737,225.5268842808506,24.0,38.0,5930.0,156.05263157894737,0.0,24.0,No,No,legit
PRV56159,0.0,0.0,0.0,0.0,0.0,30.0,7160.0,238.66666666666666,302.8910505540682,29.0,30.0,7160.0,238.66666666666666,0.0,29.0,No,No,legit
PRV56161,13.0,101000.0,7769.2307692307695,4603.5103662648235,12.0,34.0,4640.0,136.47058823529412,188.179191728638,28.0,47.0,105640.0,2247.659574468085,0.2765957446808511,40.0,Yes,Yes,fraud
PRV56163,0.0,0.0,0.0,0.0,0.0,7.0,3180.0,454.2857142857143,994.18068684482,6.0,7.0,3180.0,454.2857142857143,0.0,6.0,No,No,legit
PRV56164,0.0,0.0,0.0,0.0,0.0,27.0,5570.0,206.2962962962963,342.71706370559633,27.0,27.0,5570.0,206.2962962962963,0.0,27.0,No,No,legit
PRV56165,0.0,0.0,0.0,0.0,0.0,19.0,12810.0,674.2105263157895,873.4371171760556,13.0,19.0,12810.0,674.2105263157895,0.0,13.0,No,No,legit
PRV56166,2.0,8000.0,4000.0,0.0,2.0,6.0,720.0,120.0,186.44033898274267,6.0,8.0,8720.0,1090.0,0.25,8.0,No,No,legit
PRV56168,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,0.0,1.0,1.0,20.0,20.0,0.0,1.0,No,No,legit
PRV56169,0.0,0.0,0.0,0.0,0.0,22.0,7350.0,334.09090909090907,528.2194627858773,17.0,22.0,7350.0,334.09090909090907,0.0,17.0,No,No,legit
PRV56170,8.0,72000.0,9000.0,4105.7451037714045,8.0,10.0,1370.0,137.0,140.4002215889356,8.0,18.0,73370.0,4076.1111111111113,0.4444444444444444,16.0,No,No,legit
PRV56171,0.0,0.0,0.0,0.0,0.0,15.0,1140.0,76.0,46.105469151872704,12.0,15.0,1140.0,76.0,0.0,12.0,No,No,legit
PRV56172,3.0,23000.0,7666.666666666667,8082.903768654761,3.0,8.0,8140.0,1017.5,1337.8100441713368,8.0,11.0,31140.0,2830.909090909091,0.2727272727272727,11.0,No,No,legit
PRV56173,6.0,101000.0,16833.333333333332,12952.477240538456,5.0,38.0,5720.0,150.52631578947367,299.783231310974,32.0,44.0,106720.0,2425.4545454545455,0.13636363636363635,37.0,No,No,legit
PRV56174,1.0,3000.0,3000.0,0.0,1.0,9.0,550.0,61.111111111111114,32.95619988880865,9.0,10.0,3550.0,355.0,0.1,10.0,No,No,legit
PRV56176,0.0,0.0,0.0,0.0,0.0,21.0,7960.0,379.04761904761904,762.868958353299,15.0,21.0,7960.0,379.04761904761904,0.0,15.0,No,No,legit
PRV56177,0.0,0.0,0.0,0.0,0.0,18.0,2600.0,144.44444444444446,246.05647898332853,10.0,18.0,2600.0,144.44444444444446,0.0,10.0,No,No,legit
PRV56179,1.0,8000.0,8000.0,0.0,1.0,7.0,1950.0,278.57142857142856,233.9820912967893,7.0,8.0,9950.0,1243.75,0.125,8.0,No,No,legit
PRV56181,0.0,0.0,0.0,0.0,0.0,12.0,4550.0,379.1666666666667,620.6075957308192,9.0,12.0,4550.0,379.1666666666667,0.0,9.0,No,No,legit
PRV56182,0.0,0.0,0.0,0.0,0.0,51.0,13590.0,266.47058823529414,595.98598483324,44.0,51.0,13590.0,266.47058823529414,0.0,44.0,No,No,legit
PRV56183,0.0,0.0,0.0,0.0,0.0,23.0,4240.0,184.34782608695653,299.99736494231416,19.0,23.0,4240.0,184.34782608695653,0.0,19.0,No,No,legit
PRV56184,0.0,0.0,0.0,0.0,0.0,18.0,2730.0,151.66666666666666,234.62736413300132,9.0,18.0,2730.0,151.66666666666666,0.0,9.0,No,No,legit
PRV56185,0.0,0.0,0.0,0.0,0.0,7.0,530.0,75.71428571428571,64.51282633635549,7.0,7.0,530.0,75.71428571428571,0.0,7.0,No,No,legit
PRV56186,0.0,0.0,0.0,0.0,0.0,12.0,2660.0,221.66666666666666,346.7467856135559,10.0,12.0,2660.0,221.66666666666666,0.0,10.0,No,No,legit
PRV56187,0.0,0.0,0.0,0.0,0.0,18.0,4970.0,276.1111111111111,471.0706065335315,14.0,18.0,4970.0,276.1111111111111,0.0,14.0,No,No,legit
PRV56189,0.0,0.0,0.0,0.0,0.0,6.0,960.0,160.0,266.15784790233033,5.0,6.0,960.0,160.0,0.0,5.0,No,No,legit
PRV56190,0.0,0.0,0.0,0.0,0.0,6.0,790.0,131.66666666666666,98.06460455570434,4.0,6.0,790.0,131.66666666666666,0.0,4.0,No,No,legit
PRV56191,0.0,0.0,0.0,0.0,0.0,62.0,20710.0,334.03225806451616,673.5627313329613,37.0,62.0,20710.0,334.03225806451616,0.0,37.0,No,No,legit
PRV56193,0.0,0.0,0.0,0.0,0.0,14.0,4880.0,348.57142857142856,858.225872571812,12.0,14.0,4880.0,348.57142857142856,0.0,12.0,No,No,legit
PRV56194,0.0,0.0,0.0,0.0,0.0,8.0,2170.0,271.25,618.626069840024,5.0,8.0,2170.0,271.25,0.0,5.0,No,No,legit
PRV56196,0.0,0.0,0.0,0.0,0.0,6.0,740.0,123.33333333333333,152.53414918196734,6.0,6.0,740.0,123.33333333333333,0.0,6.0,No,No,legit
PRV56198,0.0,0.0,0.0,0.0,0.0,21.0,6500.0,309.5238095238095,464.3002928114109,12.0,21.0,6500.0,309.5238095238095,0.0,12.0,No,No,legit
PRV56199,0.0,0.0,0.0,0.0,0.0,16.0,2600.0,162.5,326.9556544854363,13.0,16.0,2600.0,162.5,0.0,13.0,No,No,legit
PRV56200,0.0,0.0,0.0,0.0,0.0,58.0,12600.0,217.24137931034483,480.6603392901116,41.0,58.0,12600.0,217.24137931034483,0.0,41.0,No,No,legit
PRV56201,0.0,0.0,0.0,0.0,0.0,3.0,120.0,40.0,40.0,2.0,3.0,120.0,40.0,0.0,2.0,No,No,legit
PRV56202,1.0,10000.0,10000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,10000.0,1.0,1.0,No,No,legit
PRV56206,0.0,0.0,0.0,0.0,0.0,31.0,6240.0,201.29032258064515,573.5895276559355,30.0,31.0,6240.0,201.29032258064515,0.0,30.0,No,No,legit
PRV56207,3.0,69000.0,23000.0,28930.952282978866,3.0,92.0,20520.0,223.04347826086956,328.8365742954427,89.0,95.0,89520.0,942.3157894736842,0.031578947368421054,92.0,No,No,legit
PRV56208,0.0,0.0,0.0,0.0,0.0,67.0,25610.0,382.23880597014926,741.3620162089103,66.0,67.0,25610.0,382.23880597014926,0.0,66.0,No,No,legit
PRV56209,0.0,0.0,0.0,0.0,0.0,189.0,57370.0,303.5449735449736,631.9773295309648,186.0,189.0,57370.0,303.5449735449736,0.0,186.0,No,No,legit
PRV56210,31.0,227000.0,7322.580645161291,4728.545208089506,27.0,119.0,27720.0,232.94117647058823,475.88161350255035,117.0,150.0,254720.0,1698.1333333333334,0.20666666666666667,144.0,No,No,legit
PRV56211,0.0,0.0,0.0,0.0,0.0,83.0,23700.0,285.5421686746988,501.51296219429656,83.0,83.0,23700.0,285.5421686746988,0.0,83.0,No,No,legit
PRV56212,0.0,0.0,0.0,0.0,0.0,17.0,5360.0,315.29411764705884,775.0977167997821,17.0,17.0,5360.0,315.29411764705884,0.0,17.0,No,No,legit
PRV56213,0.0,0.0,0.0,0.0,0.0,643.0,161060.0,250.48211508553655,498.6298212774386,355.0,643.0,161060.0,250.48211508553655,0.0,355.0,No,No,legit
PRV56214,0.0,0.0,0.0,0.0,0.0,3.0,710.0,236.66666666666666,317.8574103797697,3.0,3.0,710.0,236.66666666666666,0.0,3.0,No,No,legit
PRV56216,0.0,0.0,0.0,0.0,0.0,481.0,157910.0,328.2952182952183,828.3696362924309,352.0,481.0,157910.0,328.2952182952183,0.0,352.0,No,No,legit
PRV56217,0.0,0.0,0.0,0.0,0.0,45.0,9920.0,220.44444444444446,325.4783581379284,37.0,45.0,9920.0,220.44444444444446,0.0,37.0,No,No,legit
PRV56218,6.0,35000.0,5833.333333333333,1834.847859269718,6.0,112.0,24160.0,215.71428571428572,464.30751359574947,97.0,118.0,59160.0,501.35593220338984,0.05084745762711865,103.0,No,No,legit
PRV56219,4.0,46000.0,11500.0,5686.2407030773265,4.0,273.0,70970.0,259.96336996337,483.9843049901897,97.0,277.0,116970.0,422.27436823104694,0.01444043321299639,101.0,No,No,legit
PRV56220,3.0,17000.0,5666.666666666667,1154.7005383792516,3.0,12.0,1610.0,134.16666666666666,223.25925953853957,11.0,15.0,18610.0,1240.6666666666667,0.2,14.0,No,No,legit
PRV56221,18.0,140000.0,7777.777777777777,10800.629369219268,17.0,287.0,88340.0,307.8048780487805,694.896272063083,198.0,305.0,228340.0,748.655737704918,0.05901639344262295,215.0,No,No,legit
PRV56222,0.0,0.0,0.0,0.0,0.0,101.0,24770.0,245.24752475247524,556.1988746112418,72.0,101.0,24770.0,245.24752475247524,0.0,72.0,No,No,legit
PRV56224,4.0,31000.0,7750.0,4349.3294502332965,4.0,107.0,37950.0,354.67289719626166,668.6148985480318,97.0,111.0,68950.0,621.1711711711712,0.036036036036036036,101.0,No,No,legit
PRV56225,50.0,610000.0,12200.0,14235.626478117845,48.0,538.0,151100.0,280.8550185873606,568.1978546531963,287.0,588.0,761100.0,1294.3877551020407,0.08503401360544217,335.0,Yes,Yes,fraud
PRV56227,1.0,4000.0,4000.0,0.0,1.0,25.0,4820.0,192.8,299.25630040708137,23.0,26.0,8820.0,339.2307692307692,0.038461538461538464,24.0,No,No,legit
PRV56228,0.0,0.0,0.0,0.0,0.0,262.0,65670.0,250.64885496183206,578.8024024244575,149.0,262.0,65670.0,250.64885496183206,0.0,149.0,No,No,legit
PRV56229,0.0,0.0,0.0,0.0,0.0,13.0,4440.0,341.53846153846155,892.0841342407691,12.0,13.0,4440.0,341.53846153846155,0.0,12.0,No,No,legit
PRV56231,32.0,350200.0,10943.75,12835.860489898176,29.0,238.0,58520.0,245.88235294117646,455.540503860778,180.0,270.0,408720.0,1513.7777777777778,0.11851851851851852,209.0,Yes,Yes,fraud
PRV56232,0.0,0.0,0.0,0.0,0.0,35.0,9780.0,279.42857142857144,411.26735870493593,34.0,35.0,9780.0,279.42857142857144,0.0,34.0,No,No,legit
PRV56233,0.0,0.0,0.0,0.0,0.0,98.0,32890.0,335.61224489795916,600.8054153093259,42.0,98.0,32890.0,335.61224489795916,0.0,42.0,No,No,legit
PRV56234,0.0,0.0,0.0,0.0,0.0,70.0,21720.0,310.2857142857143,511.18779392951654,56.0,70.0,21720.0,310.2857142857143,0.0,56.0,No,No,legit
PRV56235,14.0,136000.0,9714.285714285714,9933.847123915219,14.0,157.0,42900.0,273.2484076433121,550.6793200576129,144.0,171.0,178900.0,1046.1988304093568,0.08187134502923976,158.0,No,No,legit
PRV56236,7.0,45000.0,6428.571428571428,4314.979445958882,6.0,29.0,11080.0,382.0689655172414,687.170073096614,29.0,36.0,56080.0,1557.7777777777778,0.19444444444444445,35.0,No,No,legit
PRV56237,0.0,0.0,0.0,0.0,0.0,198.0,35030.0,176.91919191919192,265.9397732195288,131.0,198.0,35030.0,176.91919191919192,0.0,131.0,No,No,legit
PRV56238,4.0,67000.0,16750.0,17017.148213885113,3.0,27.0,6690.0,247.77777777777777,631.8430509435401,27.0,31.0,73690.0,2377.0967741935483,0.12903225806451613,30.0,No,No,legit
PRV56239,0.0,0.0,0.0,0.0,0.0,125.0,54830.0,438.64,770.2275993748274,55.0,125.0,54830.0,438.64,0.0,55.0,No,No,legit
PRV56241,0.0,0.0,0.0,0.0,0.0,140.0,31640.0,226.0,420.07673159990026,98.0,140.0,31640.0,226.0,0.0,98.0,No,No,legit
PRV56242,1.0,7000.0,7000.0,0.0,1.0,135.0,43420.0,321.6296296296296,518.6322531822586,74.0,136.0,50420.0,370.7352941176471,0.007352941176470588,75.0,No,No,legit
PRV56243,78.0,696100.0,8924.358974358975,7794.240062711576,68.0,831.0,226680.0,272.7797833935018,534.6043224354811,567.0,909.0,922780.0,1015.1595159515952,0.0858085808580858,635.0,No,No,legit
PRV56245,0.0,0.0,0.0,0.0,0.0,76.0,13720.0,180.52631578947367,300.869383561891,44.0,76.0,13720.0,180.52631578947367,0.0,44.0,No,No,legit
PRV56247,2.0,12000.0,6000.0,4242.640687119285,2.0,24.0,8410.0,350.4166666666667,623.7159273026579,19.0,26.0,20410.0,785.0,0.07692307692307693,21.0,No,No,legit
PRV56248,0.0,0.0,0.0,0.0,0.0,934.0,283190.0,303.2012847965739,601.7271747906357,477.0,934.0,283190.0,303.2012847965739,0.0,477.0,No,No,legit
PRV56249,56.0,577000.0,10303.57142857143,9166.975594951782,54.0,1054.0,298110.0,282.8368121442125,566.8076060122366,630.0,1110.0,875110.0,788.3873873873874,0.05045045045045045,684.0,Yes,Yes,fraud
PRV56251,0.0,0.0,0.0,0.0,0.0,30.0,8950.0,298.3333333333333,642.5063173355511,16.0,30.0,8950.0,298.3333333333333,0.0,16.0,No,No,legit
PRV56252,0.0,0.0,0.0,0.0,0.0,18.0,5210.0,289.44444444444446,763.8638023212856,18.0,18.0,5210.0,289.44444444444446,0.0,18.0,No,No,legit
PRV56253,63.0,574500.0,9119.047619047618,8103.520882384658,54.0,248.0,62180.0,250.7258064516129,504.0526824645929,183.0,311.0,636680.0,2047.2025723472668,0.20257234726688103,237.0,Yes,Yes,fraud
PRV56255,0.0,0.0,0.0,0.0,0.0,102.0,38510.0,377.54901960784315,704.5628323308006,68.0,102.0,38510.0,377.54901960784315,0.0,68.0,No,No,legit
PRV56256,11.0,84000.0,7636.363636363636,4080.998095386159,11.0,44.0,6650.0,151.13636363636363,269.6355499738956,42.0,55.0,90650.0,1648.1818181818182,0.2,53.0,No,No,legit
PRV56257,17.0,148000.0,8705.882352941177,8083.661808567582,14.0,35.0,9440.0,269.7142857142857,513.4570588281987,34.0,52.0,157440.0,3027.6923076923076,0.3269230769230769,48.0,Yes,Yes,fraud
PRV56258,0.0,0.0,0.0,0.0,0.0,70.0,26130.0,373.2857142857143,769.8234720075961,70.0,70.0,26130.0,373.2857142857143,0.0,70.0,No,No,legit
PRV56259,16.0,108000.0,6750.0,5385.164807134504,15.0,180.0,52020.0,289.0,623.1583817257729,173.0,196.0,160020.0,816.4285714285714,0.08163265306122448,188.0,Yes,Yes,fraud
PRV56260,55.0,550000.0,10000.0,9946.151312237611,49.0,4.0,510.0,127.5,84.60693430998036,4.0,59.0,550510.0,9330.677966101695,0.9322033898305084,53.0,No,No,legit
PRV56261,0.0,0.0,0.0,0.0,0.0,69.0,24690.0,357.82608695652175,773.4621736163608,47.0,69.0,24690.0,357.82608695652175,0.0,47.0,No,No,legit
PRV56262,0.0,0.0,0.0,0.0,0.0,15.0,3480.0,232.0,283.78059935701833,15.0,15.0,3480.0,232.0,0.0,15.0,No,No,legit
PRV56263,2.0,20000.0,10000.0,4242.640687119285,2.0,16.0,2940.0,183.75,246.60021627457397,15.0,18.0,22940.0,1274.4444444444443,0.1111111111111111,17.0,No,No,legit
PRV56264,19.0,165000.0,8684.21052631579,11823.012548880854,15.0,32.0,7050.0,220.3125,291.80732015625347,30.0,51.0,172050.0,3373.529411764706,0.37254901960784315,45.0,No,No,legit
